INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
021730;CHAUNY;02;49.633833;3.197833;83;7;29.3;11.5;19.16
021970;CLAIRFONTAINE;02;49.966667;3.966667;225;7;27.6;11.5;18.92
023200;ST QUENTIN;02;49.818333;3.206;98;7;28.5;10.4;17.97
023210;FONTAINE-LES-VV;02;49.837333;3.877833;186;7;27.9;11.4;18.30
023460;GIZY;02;49.599833;3.781;75;7;27.8;10.4;19.25
023810;HIRSON;02;49.922;4.077167;165;7;26.5;9.8;18.62
024710;MARTIGNY-COURPI;02;49.485667;3.693167;95;7;27.1;11.2;18.73
025850;PARCY-ET-TIGNY;02;49.280167;3.331;148;7;27.5;12.0;19.13
025940;PASSY EN VALOIS;02;49.165167;3.199667;141;7;29.3;10.7;18.22
027050;NIZY-LE-COMTE;02;49.566;4.0365;90;7;29.6;10.4;19.15
027380;TERGNIER;02;49.663833;3.320667;59;7;28.5;12.4;19.63
020370;AULNOIS-SS-LAON;02;49.595667;3.610333;78;8;29.0;10.9;18.58
020580;BEAURIEUX;02;49.390333;3.732667;56;8;30.1;13.3;20.06
020940;BLESMES;02;49.009667;3.462667;222;8;27.6;9.8;18.36
021100;BRAINE;02;49.351333;3.527;61;8;29.1;9.3;18.83
021730;CHAUNY;02;49.633833;3.197833;83;8;28.6;10.2;18.46
021970;CLAIRFONTAINE;02;49.966667;3.966667;225;8;25.8;9.7;17.15
023200;ST QUENTIN;02;49.818333;3.206;98;8;28.0;9.9;17.71
023210;FONTAINE-LES-VV;02;49.837333;3.877833;186;8;27.7;10.2;18.03
023460;GIZY;02;49.599833;3.781;75;8;29.1;11.7;19.5
023810;HIRSON;02;49.922;4.077167;165;8;28.5;12.5;19.06
024710;MARTIGNY-COURPI;02;49.485667;3.693167;95;8;28.6;12.5;18.73
025850;PARCY-ET-TIGNY;02;49.280167;3.331;148;8;28.9;12.5;19.03
025940;PASSY EN VALOIS;02;49.165167;3.199667;141;8;27.8;9.4;17.96
027050;NIZY-LE-COMTE;02;49.566;4.0365;90;8;29.0;10.8;18.48
027380;TERGNIER;02;49.663833;3.320667;59;8;29.4;13.2;19.53
020370;AULNOIS-SS-LAON;02;49.595667;3.610333;78;9;25.0;7.7;15.58
020580;BEAURIEUX;02;49.390333;3.732667;56;9;26.2;10.5;16.9
020940;BLESMES;02;49.009667;3.462667;222;9;24.5;8.8;15.13
021100;BRAINE;02;49.351333;3.527;61;9;25.7;7.6;15.41
021730;CHAUNY;02;49.633833;3.197833;83;9;25.1;9.0;15.39
021970;CLAIRFONTAINE;02;49.966667;3.966667;225;9;21.9;7.9;13.55
023200;ST QUENTIN;02;49.818333;3.206;98;9;24.4;7.5;14.91
023210;FONTAINE-LES-VV;02;49.837333;3.877833;186;9;23.6;9.2;15.15
023460;GIZY;02;49.599833;3.781;75;9;24.9;9.0;16.15
023810;HIRSON;02;49.922;4.077167;165;9;24.6;9.2;15.3
024710;MARTIGNY-COURPI;02;49.485667;3.693167;95;9;25.1;9.3;16.2
025850;PARCY-ET-TIGNY;02;49.280167;3.331;148;9;25.8;10.3;16.97
025940;PASSY EN VALOIS;02;49.165167;3.199667;141;9;23.6;8.3;14.51
027050;NIZY-LE-COMTE;02;49.566;4.0365;90;9;24.9;7.9;15.14
027380;TERGNIER;02;49.663833;3.320667;59;9;25.9;10.6;16.82
020370;AULNOIS-SS-LAON;02;49.595667;3.610333;78;10;19.1;4.8;11.55
020580;BEAURIEUX;02;49.390333;3.732667;56;10;20.2;6.3;12.82
020940;BLESMES;02;49.009667;3.462667;222;10;18.8;6.1;11.31
021100;BRAINE;02;49.351333;3.527;61;10;19.8;4.7;11.65
021730;CHAUNY;02;49.633833;3.197833;83;10;19.1;4.5;11.58
021970;CLAIRFONTAINE;02;49.966667;3.966667;225;10;16.8;5.8;10.68
023200;ST QUENTIN;02;49.818333;3.206;98;10;18.6;5.0;11.00
023210;FONTAINE-LES-VV;02;49.837333;3.877833;186;10;17.8;4.4;11.02
023460;GIZY;02;49.599833;3.781;75;10;19.2;7.6;13.15
023810;HIRSON;02;49.922;4.077167;165;10;18.5;5.9;11.9
024710;MARTIGNY-COURPI;02;49.485667;3.693167;95;10;19.0;5.3;12.27
025850;PARCY-ET-TIGNY;02;49.280167;3.331;148;10;19.9;6.5;12.6
025940;PASSY EN VALOIS;02;49.165167;3.199667;141;10;18.6;4.6;11.41
027050;NIZY-LE-COMTE;02;49.566;4.0365;90;10;19.2;4.5;11.39
027380;TERGNIER;02;49.663833;3.320667;59;10;19.5;6.8;12.8
020370;AULNOIS-SS-LAON;02;49.595667;3.610333;78;11;12.9;2.1;7.43
020580;BEAURIEUX;02;49.390333;3.732667;56;11;13.2;2.6;7.68
020940;BLESMES;02;49.009667;3.462667;222;11;12.2;-0.2;6.49
021100;BRAINE;02;49.351333;3.527;61;11;13.4;-0.2;7.53
021730;CHAUNY;02;49.633833;3.197833;83;11;13.0;0.4;7.14
021970;CLAIRFONTAINE;02;49.966667;3.966667;225;11;11.8;-0.7;6.0
023200;ST QUENTIN;02;49.818333;3.206;98;11;12.7;0.2;6.58
023210;FONTAINE-LES-VV;02;49.837333;3.877833;186;11;11.5;2.1;6.65
023460;GIZY;02;49.599833;3.781;75;11;11.9;5.2;8.4
023810;HIRSON;02;49.922;4.077167;165;11;11.9;2.1;7.04
024710;MARTIGNY-COURPI;02;49.485667;3.693167;95;11;11.8;1.9;7.27
025850;PARCY-ET-TIGNY;02;49.280167;3.331;148;11;12.2;2.2;7.5
025940;PASSY EN VALOIS;02;49.165167;3.199667;141;11;12.7;-0.2;6.79
027050;NIZY-LE-COMTE;02;49.566;4.0365;90;11;12.6;0.4;6.81
027380;TERGNIER;02;49.663833;3.320667;59;11;12.7;3.2;8.02
020370;AULNOIS-SS-LAON;02;49.595667;3.610333;78;12;11.6;-3.2;4.57
020580;BEAURIEUX;02;49.390333;3.732667;56;12;9.4;2.2;6.02
020940;BLESMES;02;49.009667;3.462667;222;12;10.3;-3.4;3.79
021100;BRAINE;02;49.351333;3.527;61;12;12.2;-2.9;4.95
021730;CHAUNY;02;49.633833;3.197833;83;12;11.5;-2.9;4.59
021970;CLAIRFONTAINE;02;49.966667;3.966667;225;12;6.6;-0.9;2.96
023200;ST QUENTIN;02;49.818333;3.206;98;12;11.3;-3.5;4.06
023210;FONTAINE-LES-VV;02;49.837333;3.877833;186;12;10.3;-3.5;3.89
023460;GIZY;02;49.599833;3.781;75;12;9.1;1.2;5.5
023810;HIRSON;02;49.922;4.077167;165;12;8.2;1.3;5.12
024710;MARTIGNY-COURPI;02;49.485667;3.693167;95;12;9.1;1.6;5.57
025850;PARCY-ET-TIGNY;02;49.280167;3.331;148;12;8.7;1.8;5.48
025940;PASSY EN VALOIS;02;49.165167;3.199667;141;12;8.9;-3.4;3.58
027050;NIZY-LE-COMTE;02;49.566;4.0365;90;12;11.4;-3.9;4.10
027380;TERGNIER;02;49.663833;3.320667;59;12;9.4;2.1;5.98
INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
030050;ARCHIGNAT;03;46.359333;2.433667;370;1;9.7;-2.4;3.52
030290;BILLY;03;46.233333;3.431667;286;1;8.4;-0.1;3.15
030360;BOURBON_SAPC;03;46.58;3.0495;270;1;10.4;-2.4;3.80
030460;BUXIERES;03;46.4535;3.004833;375;1;11.8;-2.4;3.45
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;1;10.7;-2.8;3.64
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;1;11.2;-8.7;3.02
030610;CHARMES_SAPC;03;46.0635;3.233667;330;1;10.3;-2.5;3.43
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;1;9.5;-2.5;2.8
030740;CHEVAGNES;03;46.630667;3.549167;228;1;7.5;-0.8;3.5
030820;COMMENTRY;03;46.295;2.746667;370;1;10.3;0.1;4.72
031000;DIOU;03;46.541667;3.706667;220;1;10.7;-3.1;3.41
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;1;9.4;-0.5;3.35
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;1;8.6;-3.1;2.65
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;1;10.4;-3.4;3.26
031250;LA GUILLERMIE;03;45.984667;3.639833;722;1;6.5;-0.7;2.3
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;1;10.0;-2.7;3.59
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;1;10.4;-3.2;3.90
031590;MALICORNE;03;46.300333;2.7775;400;1;9.9;-2.2;3.37
031620;MARIGNY;03;46.581667;3.195833;249;1;7.7;-0.9;3.6
031800;MONTBEUGNY;03;46.536333;3.423167;275;1;10.0;-3.0;3.52
031850;MONTLUCON;03;46.365;2.596333;207;1;11.4;-3.4;4.25
031860;MONTMARAULT;03;46.314833;2.9525;466;1;9.0;-2.8;3.15
032000;NEUVY;03;46.549667;3.2855;250;1;9.7;-2.2;3.58
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;1;10.3;-1.1;3.95
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;1;10.4;-3.9;3.11
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;1;10.5;-3.0;3.01
032400;ST-LEON;03;46.4025;3.685833;378;1;9.1;-0.3;3.78
032480;ST-NICOLAS;03;46.0515;3.805167;1022;1;6.5;-5.1;0.56
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;1;9.3;-2.9;2.91
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;1;11.1;-3.2;3.90
033100;VICHY-VILLE;03;46.117667;3.439;255;1;10.8;-2.2;3.88
033210;YZEURE;03;46.579167;3.352833;242;1;10.3;-3.5;3.59
030050;ARCHIGNAT;03;46.359333;2.433667;370;2;11.5;-4.7;2.98
030290;BILLY;03;46.233333;3.431667;286;2;6.2;-1.7;1.4
030360;BOURBON_SAPC;03;46.58;3.0495;270;2;13.1;-4.2;4.59
030460;BUXIERES;03;46.4535;3.004833;375;2;10.8;-5.4;3.23
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;2;13.7;-5.0;4.32
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;2;15.1;-13.2;3.99
030610;CHARMES_SAPC;03;46.0635;3.233667;330;2;13.4;-5.2;4.39
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;2;11.6;-2.5;2.99
030740;CHEVAGNES;03;46.630667;3.549167;228;2;11.4;0.5;5.5
030820;COMMENTRY;03;46.295;2.746667;370;2;12.1;-1.5;3.35
031000;DIOU;03;46.541667;3.706667;220;2;13.5;-5.1;4.58
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;2;12.0;1.5;6.12
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;2;11.0;-6.0;3.13
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;2;14.0;-5.1;4.37
031250;LA GUILLERMIE;03;45.984667;3.639833;722;2;9.3;1.5;4.8
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;2;13.7;-1.9;5.87
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;2;13.2;-4.4;4.31
031590;MALICORNE;03;46.300333;2.7775;400;2;12.1;-5.9;3.4
031620;MARIGNY;03;46.581667;3.195833;249;2;12.0;-0.1;6.1
031800;MONTBEUGNY;03;46.536333;3.423167;275;2;12.9;-4.8;4.39
031850;MONTLUCON;03;46.365;2.596333;207;2;14.5;-5.4;4.58
031860;MONTMARAULT;03;46.314833;2.9525;466;2;11.6;-4.9;3.78
032000;NEUVY;03;46.549667;3.2855;250;2;11.8;-1.5;3.96
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;2;14.3;-0.5;6.45
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;2;12.7;-5.2;3.92
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;2;13.0;-5.6;3.49
032400;ST-LEON;03;46.4025;3.685833;378;2;12.2;2.5;6.72
032480;ST-NICOLAS;03;46.0515;3.805167;1022;2;8.6;-7.6;0.96
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;2;11.4;-4.9;3.68
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;2;14.1;-5.3;4.28
033100;VICHY-VILLE;03;46.117667;3.439;255;2;14.8;-4.7;4.81
033210;YZEURE;03;46.579167;3.352833;242;2;13.1;-5.7;4.28
030050;ARCHIGNAT;03;46.359333;2.433667;370;3;15.0;1.4;7.07
030290;BILLY;03;46.233333;3.431667;286;3;13.9;2.2;7.3
030360;BOURBON_SAPC;03;46.58;3.0495;270;3;15.8;1.5;7.70
030460;BUXIERES;03;46.4535;3.004833;375;3;15.4;1.0;7.21
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;3;16.7;0.8;7.52
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;3;17.1;-2.7;6.89
030610;CHARMES_SAPC;03;46.0635;3.233667;330;3;15.7;1.7;7.47
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;3;14.9;1.4;6.69
030740;CHEVAGNES;03;46.630667;3.549167;228;3;15.2;2.5;8.5
030820;COMMENTRY;03;46.295;2.746667;370;3;12.4;2.8;7.07
031000;DIOU;03;46.541667;3.706667;220;3;17.0;1.1;7.62
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;3;13.8;2.2;7.45
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;3;13.4;0.5;5.99
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;3;16.8;0.6;7.44
031250;LA GUILLERMIE;03;45.984667;3.639833;722;3;12.7;3.6;7.7
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;3;15.7;1.9;8.34
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;3;16.7;0.1;7.54
031590;MALICORNE;03;46.300333;2.7775;400;3;15.8;1.1;7.15
031620;MARIGNY;03;46.581667;3.195833;249;3;15.1;1.2;8.13
031800;MONTBEUGNY;03;46.536333;3.423167;275;3;15.9;1.2;7.57
031850;MONTLUCON;03;46.365;2.596333;207;3;17.3;0.7;7.91
031860;MONTMARAULT;03;46.314833;2.9525;466;3;14.9;1.2;6.7
032000;NEUVY;03;46.549667;3.2855;250;3;14.2;1.7;7.36
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;3;15.6;0.2;8.0
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;3;15.8;1.1;7.11
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;3;17.0;1.2;7.29
032400;ST-LEON;03;46.4025;3.685833;378;3;14.2;3.4;8.48
032480;ST-NICOLAS;03;46.0515;3.805167;1022;3;10.2;-1.2;3.64
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;3;16.1;1.3;6.77
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;3;16.3;-0.3;7.38
033100;VICHY-VILLE;03;46.117667;3.439;255;3;16.5;2.1;8.19
033210;YZEURE;03;46.579167;3.352833;242;3;16.7;0.6;7.39
030050;ARCHIGNAT;03;46.359333;2.433667;370;4;19.6;4.1;10.05
030290;BILLY;03;46.233333;3.431667;286;4;17.7;6.0;11.3
030360;BOURBON_SAPC;03;46.58;3.0495;270;4;21.4;2.7;10.91
030460;BUXIERES;03;46.4535;3.004833;375;4;19.9;3.5;9.49
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;4;21.5;2.1;10.80
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;4;21.4;0.6;9.66
030610;CHARMES_SAPC;03;46.0635;3.233667;330;4;20.7;3.6;10.54
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;4;19.9;4.5;10.54
030740;CHEVAGNES;03;46.630667;3.549167;228;4;16.6;4.1;10.1
030820;COMMENTRY;03;46.295;2.746667;370;4;21.9;5.3;11.62
031000;DIOU;03;46.541667;3.706667;220;4;22.3;2.8;11.26
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;4;19.5;3.0;9.98
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;4;18.0;2.5;9.00
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;4;22.0;1.6;10.89
031250;LA GUILLERMIE;03;45.984667;3.639833;722;4;13.7;4.6;8.65
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;4;21.8;2.7;10.87
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;4;21.5;1.9;10.62
031590;MALICORNE;03;46.300333;2.7775;400;4;20.5;4.3;10.39
031620;MARIGNY;03;46.581667;3.195833;249;4;16.5;1.6;9.77
031800;MONTBEUGNY;03;46.536333;3.423167;275;4;20.9;2.8;10.89
031850;MONTLUCON;03;46.365;2.596333;207;4;22.6;0.4;11.23
031860;MONTMARAULT;03;46.314833;2.9525;466;4;20.2;3.7;10.15
032000;NEUVY;03;46.549667;3.2855;250;4;20.8;4.5;10.79
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;4;21.8;1.8;10.9
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;4;20.8;2.2;10.52
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;4;22.0;4.5;11.39
032400;ST-LEON;03;46.4025;3.685833;378;4;20.6;4.6;11.25
032480;ST-NICOLAS;03;46.0515;3.805167;1022;4;15.3;1.0;6.82
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;4;21.1;4.6;10.8
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;4;21.3;0.6;10.49
033100;VICHY-VILLE;03;46.117667;3.439;255;4;22.3;3.5;11.75
033210;YZEURE;03;46.579167;3.352833;242;4;22.3;2.2;10.93
030050;ARCHIGNAT;03;46.359333;2.433667;370;5;22.7;6.8;13.6
030290;BILLY;03;46.233333;3.431667;286;5;23.0;9.0;15.4
030360;BOURBON_SAPC;03;46.58;3.0495;270;5;23.9;7.6;14.49
030460;BUXIERES;03;46.4535;3.004833;375;5;22.9;6.3;13.5
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;5;24.9;6.9;14.58
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;5;24.4;3.6;13.65
030610;CHARMES_SAPC;03;46.0635;3.233667;330;5;24.3;6.9;14.07
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;5;22.9;7.3;14.56
030740;CHEVAGNES;03;46.630667;3.549167;228;5;24.4;8.8;15.9
030820;COMMENTRY;03;46.295;2.746667;370;5;21.9;9.3;15.03
031000;DIOU;03;46.541667;3.706667;220;5;25.0;7.3;14.84
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;5;22.9;6.5;13.78
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;5;21.6;5.4;12.41
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;5;24.8;7.5;15.13
031250;LA GUILLERMIE;03;45.984667;3.639833;722;5;21.8;8.7;14.3
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;5;24.4;6.9;14.34
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;5;23.9;6.6;14.30
031590;MALICORNE;03;46.300333;2.7775;400;5;23.9;6.9;14.2
031620;MARIGNY;03;46.581667;3.195833;249;5;24.1;6.8;14.63
031800;MONTBEUGNY;03;46.536333;3.423167;275;5;24.0;6.9;14.29
031850;MONTLUCON;03;46.365;2.596333;207;5;24.8;5.9;14.97
031860;MONTMARAULT;03;46.314833;2.9525;466;5;22.6;6.6;13.54
032000;NEUVY;03;46.549667;3.2855;250;5;21.8;9.4;15.06
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;5;25.2;6.5;15.1
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;5;24.2;6.9;14.11
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;5;24.7;8.2;15.31
032400;ST-LEON;03;46.4025;3.685833;378;5;23.6;8.2;15.18
032480;ST-NICOLAS;03;46.0515;3.805167;1022;5;18.5;3.5;10.00
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;5;23.8;7.0;13.99
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;5;24.6;6.4;14.09
033100;VICHY-VILLE;03;46.117667;3.439;255;5;25.3;7.7;15.24
033210;YZEURE;03;46.579167;3.352833;242;5;25.0;6.7;14.55
030050;ARCHIGNAT;03;46.359333;2.433667;370;6;26.4;9.8;16.98
030290;BILLY;03;46.233333;3.431667;286;6;28.8;13.1;20.4
030360;BOURBON_SAPC;03;46.58;3.0495;270;6;27.4;10.8;18.44
030460;BUXIERES;03;46.4535;3.004833;375;6;26.4;11.0;17.49
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;6;27.7;10.0;18.3
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;6;30.8;7.3;17.30
030610;CHARMES_SAPC;03;46.0635;3.233667;330;6;28.0;10.2;17.94
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;6;25.0;11.4;17.46
030740;CHEVAGNES;03;46.630667;3.549167;228;6;28.5;12.8;20.13
030820;COMMENTRY;03;46.295;2.746667;370;6;27.4;9.3;18.27
031000;DIOU;03;46.541667;3.706667;220;6;28.4;12.0;19.12
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;6;26.0;11.1;18.18
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;6;27.1;9.2;16.47
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;6;29.6;10.1;18.46
031250;LA GUILLERMIE;03;45.984667;3.639833;722;6;24.9;13.7;18.85
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;6;29.3;11.4;19.06
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;6;28.5;9.6;18.45
031590;MALICORNE;03;46.300333;2.7775;400;6;24.9;10.9;16.8
031620;MARIGNY;03;46.581667;3.195833;249;6;27.8;12.7;19.87
031800;MONTBEUGNY;03;46.536333;3.423167;275;6;27.8;10.6;18.42
031850;MONTLUCON;03;46.365;2.596333;207;6;30.0;10.7;18.91
031860;MONTMARAULT;03;46.314833;2.9525;466;6;26.0;10.7;17.62
032000;NEUVY;03;46.549667;3.2855;250;6;26.5;11.0;18.18
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;6;28.0;11.1;19.32
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;6;27.8;9.9;18.30
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;6;30.7;12.1;18.99
032400;ST-LEON;03;46.4025;3.685833;378;6;27.2;12.8;19.7
032480;ST-NICOLAS;03;46.0515;3.805167;1022;6;24.8;8.7;14.53
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;6;26.8;9.7;17.63
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;6;29.2;9.6;18.17
033100;VICHY-VILLE;03;46.117667;3.439;255;6;28.4;12.6;19.5
033210;YZEURE;03;46.579167;3.352833;242;6;28.9;11.0;18.84
030050;ARCHIGNAT;03;46.359333;2.433667;370;7;29.3;12.0;19.33
030360;BOURBON_SAPC;03;46.58;3.0495;270;7;31.2;12.7;20.48
030460;BUXIERES;03;46.4535;3.004833;375;7;30.0;12.0;19.38
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;7;31.1;12.1;20.43
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;7;30.9;10.6;19.43
030610;CHARMES_SAPC;03;46.0635;3.233667;330;7;31.3;12.4;20.29
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;7;30.4;12.1;19.33
030740;CHEVAGNES;03;46.630667;3.549167;228;7;29.3;12.5;20.27
030820;COMMENTRY;03;46.295;2.746667;370;7;32.2;12.8;20.7
031000;DIOU;03;46.541667;3.706667;220;7;31.6;12.8;20.91
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;7;29.2;13.3;19.92
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;7;28.1;10.9;18.39
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;7;31.7;11.5;20.06
031250;LA GUILLERMIE;03;45.984667;3.639833;722;7;26.8;14.2;19.9
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;7;30.1;13.0;20.46
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;7;31.1;11.1;20.01
031590;MALICORNE;03;46.300333;2.7775;400;7;29.5;11.7;19.18
031620;MARIGNY;03;46.581667;3.195833;249;7;39.6;12.9;22.1
031800;MONTBEUGNY;03;46.536333;3.423167;275;7;30.5;12.3;20.24
031850;MONTLUCON;03;46.365;2.596333;207;7;32.1;11.9;20.71
031860;MONTMARAULT;03;46.314833;2.9525;466;7;30.2;12.3;19.77
032000;NEUVY;03;46.549667;3.2855;250;7;30.7;13.0;20.22
032040;PARAY-SOUS-BRIAILLES;03;46.2835;3.337833;250;7;30.9;12.5;20.9
032260;SAINT DIDIER_SAPC;03;46.365333;3.850167;293;7;30.1;12.0;20.16
032360;SAINT-GERMAIN-DES-FOSSES;03;46.1905;3.435833;286;7;31.4;12.2;20.12
032400;ST-LEON;03;46.4025;3.685833;378;7;28.5;15.0;21.12
032480;ST-NICOLAS;03;46.0515;3.805167;1022;7;24.6;9.6;16.26
032530;ST-POURCAIN-BES;03;46.491667;3.615833;268;7;31.4;12.4;19.71
032850;TORTEZAIS_SAPC;03;46.451333;2.857;256;7;31.3;11.4;19.89
033100;VICHY-VILLE;03;46.117667;3.439;255;7;32.1;13.0;21.38
033210;YZEURE;03;46.579167;3.352833;242;7;31.7;11.7;20.61
030050;ARCHIGNAT;03;46.359333;2.433667;370;8;28.0;11.4;18.52
030360;BOURBON_SAPC;03;46.58;3.0495;270;8;29.4;12.4;19.98
030460;BUXIERES;03;46.4535;3.004833;375;8;28.7;12.4;19.2
030590;CHAREIL-CINTRAT_SAPC;03;46.275833;3.225667;286;8;29.7;12.2;19.91
030600;VICHY-CHARMEIL;03;46.166667;3.398667;249;8;32.5;9.8;18.85
030610;CHARMES_SAPC;03;46.0635;3.233667;330;8;29.6;12.2;19.88
030660;CHATEL-MONTAGNE;03;46.1155;3.683;515;8;27.0;12.1;18.63
030740;CHEVAGNES;03;46.630667;3.549167;228;8;30.1;12.0;20.37
030820;COMMENTRY;03;46.295;2.746667;370;8;26.9;12.4;19.0
031000;DIOU;03;46.541667;3.706667;220;8;30.1;12.6;20.09
031060;DURDAT-LAREQUILLE;03;46.251667;2.695667;500;8;28.2;12.7;19.78
031080;ECHASSIERES_SAPC;03;46.191167;2.957667;650;8;26.5;11.2;18.12
031140;FERTE-HAUTERIVE;03;46.375333;3.330167;226;8;29.6;10.9;19.35
031250;LA GUILLERMIE;03;45.984667;3.639833;722;8;26.9;15.0;20.15
031300;ISLE-ET-BARDAIS;03;46.663333;2.730167;262;8;30.9;12.5;20.27
031550;LURCY-LEVIS SA;03;46.718333;2.947667;225;8;33.0;10.8;19.69
031590;MALICORNE;03;46.300333;2.7775;400;8;27.3;12.1;18.05
031620;MARIGNY;03;46.581667;3.195833;249;8;29.7;12.1;20.68
031800;MONTBEUGNY;03;46.536333;3.423167;275;8;29.2;12.1;19.70
031850;MONTLUCON;03;46.365;2.596333;207;8;33.3;11.1;20.15
031860;MONTMARAULT;03;46.314833;2.9525;466;8;28.5;12.3;19.17
032000;NEUVY;03;46.549667;3.2855;250;8;27.6;12.5;19.1
